Binomial.1.2,Updated_taxonomy_MammalDiversityDatabase,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Mass.g,Mass.Method,Mass.ref,Notes.mass,IUCN.Status.1.2,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Diet.ref,Notes.Diet,Scavenging,Scav.ref,Scav.notes,Locomotion.ambulatory,Locomotion.cursorial,Locomotion.bound,Locomotion.scansorial,Locomotion.ref.,Taxon.Inferred.from.locomotion,Notes.locomotion,Cooperative.hunting,Cooperative.hunt.ref.,Taxon.inferred.from.cooperation,Notes.cooperative,Hunting.terrestrial,Hunting.arboreal,Hunting.fossorial,Hunting.fishing,Hunting.habitat.ref,Taxon.Inferred.from.hunting.habitat,Notes.hunting.habitat,Ambush,Pursuit,Pounce.pursuit,Opportunistic,Taxon.Inferred.from.habitat.method,Notes.hunting.method,Hunting.method.ref.,Bone.consumer,Bone.ref,Hunting.time.nocturl,Hunting.time.crepuscular,Hunting.time.diurl,Hunting.time.ref,Taxon.inferred.timing,Notes.hunting.time,Brain.mass.g,Brain.mass.method,Brain.mass.ref,EQ.SR.,EQ.ICR.,EQ.PGLS.,EQ.method,EQ.ref
Protocyon_troglodytes,,Carnivora,Canidae,Protocyon,troglodytes,19646,Median of empirical estimates,See FossilBodySizeSources.csv,,EX,0,100,0,Ecomorphology; stable isotopes,"Prevosti, Francisco J., and Blaine W. Schubert. 2013. First taxon date and stable isotopes (δ13C, δ15N) for the large hypercarnivorous South American canid Protocyon troglodytes (Canidae, Carnivora). Quaternary International 305 (2013): 67-73.",Imputed in Phylacine,N/A,N/A,N/A,0,1,0,0,"Lyras, G., & van der Geer, A. (2006). Adaptations of the Pleistocene island canid Cynotherium sardous (Sardinia, Italy) for hunting small prey. Cranium, 23(1), 51-60.",N/A,N/A,0,N/A,N/A,N/A,1,0,0,0,N/A,N/A,No evidence to suggest anything other than terrestrial.,0,1,0,0,N/A,Morphological inferences of pursuit predation methods.,"Prevosti, F. J., M. Ubilla, and D. Perea. ""Large extinct canids from the Pleistocene of Uruguay: systematic, biogeographic and paleoecological remarks."" Historical Biology 21.1-2 (2009): 79-89.",0,N/A,N/A,N/A,N/A,N/A,N/A,Extinct,88,Imputed,COMBINE (imputation_phylo_756),1.15,0.2,2.07,Calculated,"Formulas from Boddy et al., 2012"
Puma_concolor,,Carnivora,Felidae,Puma,concolor,51600,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,LC,0,100,0,Reported,"Davis, M. 2017. What North America's skeleton crew of megafauna tells us about community disassembly. Proceedings of the Royal Society B 284:20162116.",N/A,1,"Bauer, J. W., Logan, K. A., Sweanor, L. L., & Boyce, W. M. (2005). Scavenging behavior in puma. The Southwestern Naturalist, 50(4), 466-471.",,0,0,0,1,"Van Valkenburgh, Blaire. ""Locomotor diversity within past and present guilds of large predatory mammals."" Paleobiology11.4 (1985): 406-428.",N/A,N/A,0,"Dalerum, Fredrik. ""Phylogenetic reconstruction of carnivore social organizations."" Journal of Zoology 273.1 (2007): 90-97.",N/A,N/A,1,1,0,0,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930. Middleton, Owen, et al. ""CarniDIET 1.0: A database of terrestrial carnivorous mammal diets."" Global Ecology and Biogeography 30.6 (2021): 1175-1182.",N/A,Fishing inferred from dietary absence in CarniDiet and MammalDiet,1,0,0,0,N/A,Described as an ambush predator in multiple sources.,"Van Valkenburgh, Blaire. ""Locomotor diversity within past and present guilds of large predatory mammals."" Paleobiology11.4 (1985): 406-428. Janis, Christine M., and Borja Figueirido. ""Forelimb atomy and the discrimination of the predatory behavior of carnivorous mammals: the thylacine as a case study."" Journal of morphology 275.12 (214): 1321-1338.",0,N/A,1,1,1,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,133,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",0.72,0.14,1.54,Calculated,"Formulas from Boddy et al., 2012"
Sarcophilus_harrisii,,Dasyuromorphia,Dasyuridae,Sarcophilus,harrisii,11000,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,EN,0,100,0,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,1,"Cunningham, Calum X., et al. ""Top carnivore decline has cascading effects on scavengers and carrion persistence."" Proceedings of the Royal Society B 285.1892 (2018): 20181582.",,1,0,0,0,"Álvarez, Alicia, Marcos D. Ercoli, and Francisco J. Prevosti. ""Locomotion in some small to medium-sized mammals: a geometric morphometric analysis of the penultimate lumbar vertebra, pelvis and hindlimbs."" Zoology 116.6 (2013): 356-371.",N/A,N/A,0,"Rose, Robert K., et al. ""Sarcophilus harrisii (Dasyuromorphia: Dasyuridae)."" Mammalian Species 49.942 (2017): 1-17.",N/A,N/A,1,0,0,0,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930. ",N/A,Fishing inferred from dietary absence in CarniDiet and MammalDiet,1,0,1,0,N/A,Described as both an ambush and pounce-pursuit predator.,"Hawkins, C.E., McCallum, H., Mooney, N., Jones, M. & Holdsworth, M. 2008. Sarcophilus harrisii. The IUCN Red List of Threatened Species 2008: e.T40540A10331066. http://dx.doi.org/10.2305/IUCN.UK.2008.RLTS.T40540A10331066.en. Jones, Menna E. ""Convergence in ecomorphology and guild structure among marsupial and placental carnivores."" Predators with pouches: the biology of carnivorous marsupials(23): 285-296.",1,"Dalerum, Fredrik. ""Phylogenetic and functional diversity in large carnivore assemblages."" Proceedings of the Royal Society B: Biological Sciences 280.1760 (2013)",1,0,0,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,17,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",0.29,0.05,0.49,Calculated,"Formulas from Boddy et al., 2012"
Smilodon_fatalis,,Carnivora,Felidae,Smilodon,fatalis,219933,Median of empirical estimates,See FossilBodySizeSources.csv,,EX,0,100,0,Dental microwear; ecomorphology; stable isotopes,"(1) Van Valkenburgh, B., Mark F. Teaford, and Alan Walker. 1990. Molar microwear and diet in large carnivores: inferences concerning diet in the sabretooth cat, Smilodon fatalis. Journal of Zoology 222(2): 319-340. (2) Anyonge, William. 1996. Microwear on canines and killing behavior in large carnivores: saber function in Smilodon fatalis. Journal of Mammalogy 77(4): 1059-1067. (3) Feranec, Robert S. 2004. Isotopic evidence of saber-tooth development, growth rate, and diet from the adult canine of Smilodon fatalis from Rancho La Brea. Palaeogeography, Palaeoclimatology, Palaeoecology 206(3-4): 303-310. (4) Feranec, Robert S. 2005. Growth rate and duration of growth in the adult canine of Smilodon gracilis, and inferences on diet through stable isotope analysis."" Bull Fla Mus Nat Hist 45: 369-377.",N/A,N/A,N/A,N/A,1,0,0,0,"Werdelin, L., McDonald, H. G., & Shaw, C. A. (Eds.). (2018). Smilodon: The Iconic Sabertooth. JHU Press.",N/A,N/A,0,N/A,N/A,N/A,1,0,0,0,N/A,N/A,No evidence to suggest anything other than terrestrial.,1,0,0,0,N/A,Robust and elongated forelimbs suggest ambush hunters,"Anyonge, William. ""Locomotor behaviour in  sabre Tooth cats: a biomechanical analysis."" Journal of Zoology 238.3 (1996): 395-413.",0,N/A,N/A,N/A,N/A,N/A,N/A,Extinct,380,Imputed,COMBINE (imputation_phylo_756),0.7,0.16,1.85,Calculated,"Formulas from Boddy et al., 2012"
Smilodon_populator,,Carnivora,Felidae,Smilodon,populator,295800,Median of empirical estimates,See FossilBodySizeSources.csv,,EX,0,100,0,Estimated  ,"Wroe, S., et al. 2008. How to build a mammalian super-predator. Zoology 111:196-203.",N/A,N/A,N/A,N/A,1,0,0,0,"Werdelin, L., McDonald, H. G., & Shaw, C. A. (Eds.). (2018). Smilodon: The Iconic Sabertooth. JHU Press.",N/A,N/A,0,N/A,N/A,N/A,1,0,0,0,N/A,N/A,No evidence to suggest anything other than terrestrial.,1,0,0,0,N/A,Robust and elongated forelimbs suggest ambush hunters,"Anyonge, William. ""Locomotor behaviour in  sabre Tooth cats: a biomechanical analysis."" Journal of Zoology 238.3 (1996): 395-413.",0,N/A,N/A,N/A,N/A,N/A,N/A,Extinct,419,Imputed,COMBINE (imputation_phylo_756),0.62,0.15,1.71,Calculated,"Formulas from Boddy et al., 2012"
Speothos_venaticus,,Carnivora,Canidae,Speothos,veticus,6000,Reported,"Marquet, P. A., and H. Cofre. 1999.  Large temporal and spatial scales in the structure of mammalian assemblages in South America: a macroecological approach. Oikos 85:299–309.",N/A,NT,0,100,0,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,0,N/A,,0,1,0,0,"Kleiman, D. G., and J. F. Eisenberg. ""Comparisons of canid and felid social systems from an evolutionary perspective."" Animal behaviour 21.4 (1973): 637-659.",N/A,N/A,1,"Dalerum, Fredrik. ""Phylogenetic reconstruction of carnivore social organizations."" Journal of Zoology 273.1 (2007): 90-97. Kleiman, D. G., and J. F. Eisenberg. ""Comparisons of canid and felid social systems from an evolutionary perspective."" Animal behaviour 21.4 (1973): 637-659.",N/A,N/A,1,0,0,0,N/A,N/A,No evidence to suggest anything other than terrestrial. Birds in diet assumed to be ground dwelling as species not scansorial,0,1,1,0,N/A,Described primarily as a pounce-pursuit predator but also a pursuit predator.,"Van Valkenburgh, Blaire. ""Locomotor diversity within past and present guilds of large predatory mammals."" Paleobiology11.4 (1985): 46-428. Janis, Christine M., and Borja Figueirido. ""Forelimb atomy and the discrimination of the predatory behavior of carnivorous mammals: the thylacine as a case study."" Journal of morphology 275.12 (214): 1321-1338.",0,N/A,0,1,1,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,42,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",1.14,0.17,1.77,Calculated,"Formulas from Boddy et al., 2012"
Taxidea_taxus,,Carnivora,Mustelidae,Taxidea,taxus,7107.6,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403.",Original source inaccessible,LC,4,88,8,Reported,"Davis, M. 2017. What North America's skeleton crew of megafauna tells us about community disassembly. Proceedings of the Royal Society B 284:20162116.",N/A,1,"Frehner, E. H., Buechley, E. R., Christensen, T., & Şekercioğlu, Ç. H. (2017). Subterranean caching of domestic cow (Bos taurus) carcasses by American badgers (Taxidea taxus) in the Great Basin Desert, Utah. Western North American Naturalist, 77(1), 124-129.",,1,0,0,0,"Long, Charles A. ""Taxidea taxus."" Mammalian species 26 (1973): 1-4.",N/A,N/A,1,"Minta, Steven C., Kathryn A. Minta, and Dale F. Lott. ""Hunting associations between badgers (Taxidea taxus) and coyotes (Canis latrans)."" Journal of Mammalogy 73.4 (1992): 814-820.",N/A,N/A,1,0,1,0,"Minta, Steven C., Kathryn A. Minta, and Dale F. Lott. ""Hunting associations between badgers (Taxidea taxus) and coyotes (Canis latrans)."" Journal of Mammalogy 73.4 (1992): 814-820.",N/A,N/A,0,1,0,0,N/A,Described as a pursuit predator.,"Minta, Steven C., Kathryn A. Minta, and Dale F. Lott. ""Hunting associations between badgers (Taxidea taxus) and coyotes (Canis latrans)."" Journal of Mammalogy 73.4 (1992): 814-820.",0,N/A,1,0,0,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,54,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",1.28,0.2,2.04,Calculated,"Formulas from Boddy et al., 2012"
Theriodictis_tarijensis,,Carnivora,Canidae,Theriodictis,tarijensis,32000,Median of empirical estimates,See FossilBodySizeSources.csv,,EX,13,79,8,Estimated  ,"Faurby, Søren, et al. ""PHYLACINE 1.2: the phylogenetic atlas of mammal macroecology."" Ecology 99.11 (2018): 2626.",Imputed in Phylacine,N/A,N/A,N/A,0,1,0,0,"Lyras, G., & van der Geer, A. (2006). Adaptations of the Pleistocene island canid Cynotherium sardous (Sardinia, Italy) for hunting small prey. Cranium, 23(1), 51-60.",N/A,N/A,0,N/A,N/A,N/A,1,0,0,0,N/A,N/A,No evidence to suggest anything other than terrestrial.,0,1,0,0,N/A,Distinct similarity to Protocyon (which it is debated to be a part of). Likely means they had very similar hunting behaviours,"Prevosti, F. J., M. Ubilla, and D. Perea. ""Large extinct canids from the Pleistocene of Uruguay: systematic, biogeographic and paleoecological remarks."" Historical Biology 21.1-2 (2009): 79-89.",0,N/A,N/A,N/A,N/A,N/A,N/A,Extinct,98.79053274,Imputed,COMBINE (imputation_phylo_756),0.87,0.16,1.69,Calculated,"Formulas from Boddy et al., 2012"
Thylacinus_cynocephalus,,Dasyuromorphia,Thylacinidae,Thylacinus,cynocephalus,25003,Median of empirical estimates,See FossilBodySizeSources.csv,,EX,0,100,0,Transformed,"Jones, Menna E., and D. Michael Stoddart. 1998. Reconstruction of the predatory behaviour of the extinct marsupial thylacine (Thylacinus cynocephalus). Journal of Zoology 246(2): 239-246.",Transformed from in estimates MammalDiet to match format,N/A,N/A,N/A,0,1,0,0,"Janis, Christine M., and Borja Figueirido. ""Forelimb atomy and the discrimination of the predatory behavior of carnivorous mammals: the thylacine as a case study."" Journal of morphology 275.12 (2014): 1321-1338.",N/A,N/A,0,"Arman, Samuel D., and Gavin J. Prideaux. ""Behaviour of the Pleistocene marsupial lion deduced from claw marks in a southwestern Australian cave."" Scientific reports 6 (2016): 21372.",N/A,No evidence to support,1,0,0,0,N/A,N/A,No evidence to suggest anything other than terrestrial.,1,0,0,0,N/A,Categorised as an ambush predator - clusters with ambush hunters primarily through morphological analysis.,"Case, Judd A. ""DIFFERENCES IN PREY UTILIZATION BY PLEISTOCENE MARSUPIAL CARNIVORES, THYLACOLEO CARNIFEX."" Australian Mammal Society 8.1-2 (1985): 45. Janis, Christine M., and Borja Figueirido. ""Forelimb atomy and the discrimination of the predatory behavior of carnivorous mammals: the thylacine as a case study."" Journal of morphology 275.12 (2014): 1321-1338.",0,N/A,N/A,N/A,N/A,N/A,N/A,Extinct,53,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",0.43,0.08,0.84,Calculated,"Formulas from Boddy et al., 2012"
Thylacoleo_carnifex,,Diprotodontia,Thylacoleonidae,Thylacoleo,carnifex,104575,Median of empirical estimates,See FossilBodySizeSources.csv,,EX,0,100,0,Estimated  ,"Wroe, S., et al. 2008. How to build a mammalian super-predator. Zoology 111:196-203.",N/A,N/A,N/A,N/A,1,0,0,0,"Wroe, Stephen, Michael B. Lowry, and Mauricio Anton. ""How to build a mammalian super-predator."" Zoology 111.3 (2008): 196-203.",N/A,N/A,0,"Arman, Samuel D., and Gavin J. Prideaux. ""Behaviour of the Pleistocene marsupial lion deduced from claw marks in a southwestern Australian cave."" Scientific reports 6 (2016): 21372.",N/A,No evidence to support. General speculation about how social the species was does occur. ,1,0,0,0,N/A,N/A,No evidence to suggest anything other than terrestrial.,1,0,0,0,N/A,"Categorised as an ambush hunter - also similar to Smilodon in terms of anatomy and structure (wroe et al., 2008)","Case, Judd A. ""DIFFERENCES IN PREY UTILIZATION BY PLEISTOCENE MARSUPIAL CARNIVORES, THYLACOLEO CARNIFEX."" Australian Mammal Society 8.1-2 (1985): 45.",0,N/A,N/A,N/A,N/A,N/A,N/A,Extinct,135,Imputed,COMBINE (imputation_phylo_756),0.42,0.09,0.99,Calculated,"Formulas from Boddy et al., 2012"
Viverra_civettina,,Carnivora,Viverridae,Viverra,civettina,12793.8,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",N/A,CR,20,70,10,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",,0,N/A,Very little understanding of the feeding ecology of this species,0,0,0,1,"Polly, P. David, A. Goswami, and A. Friscia. ""Tiptoeing through the trophics: geographic variation in carnivoran locomotor ecomorphology in relation to environment."" Carnivoran evolution: new views on phylogeny, form, and function (2010): 374-401.",Genus,N/A,0,Encyclopedia Of Life 2021,N/A,N/A,1,0,0,0,"Mudappa, D., Helgen, K. & Nandini, R. 2016. Viverra civettina. The IUCN Red List of Threatened Species 2016: e.T23036A45202281. https://dx.doi.org/10.2305/IUCN.UK.2016-1.RLTS.T23036A45202281.en. Downloaded on 19 August 2021.",N/A,N/A,0,0,1,0,Genus,No dietary/behavioural study completed.,N/A,0,N/A,1,1,1,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,48,Imputed,COMBINE (imputation_phylo_756),0.73,0.12,1.28,Calculated,"Formulas from Boddy et al., 2012"
Viverra_megaspila,,Carnivora,Viverridae,Viverra,megaspila,9250,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",Original source inaccessible,EN,20,70,10,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",,0,N/A,No data,0,0,0,1,"Polly, P. David, A. Goswami, and A. Friscia. ""Tiptoeing through the trophics: geographic variation in carnivoran locomotor ecomorphology in relation to environment."" Carnivoran evolution: new views on phylogeny, form, and function (2010): 374-401.",Genus,N/A,0,"Macdonald, D. (2006). The Encyclopedia of Mammals.",N/A,N/A,1,0,0,0,"Mudappa, D., Helgen, K. & Nandini, R. 2016. Viverra civettina. The IUCN Red List of Threatened Species 2016: e.T23036A45202281. https://dx.doi.org/10.2305/IUCN.UK.2016-1.RLTS.T23036A45202281.en. Downloaded on 19 August 2021.",N/A,N/A,0,0,1,0,Genus,No dietary/behavioural study completed.,N/A,0,N/A,1,1,1,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,38,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",0.74,0.12,1.24,Calculated,"Formulas from Boddy et al., 2012"
Viverra_tangalunga,,Carnivora,Viverridae,Viverra,tangalunga,6885,Reported,"Smith, F. A., et al. 2003. Body mass of late Quaternary mammals. Ecology 84:3403 (Updated Version 4.1 obtained from senior author).",Original source inaccessible,LC,20,70,10,Reported,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",,1,"Lim, N. T., Kelt, D. A., Lim, K. K., & Bernard, H. (2020). Vertebrate Scavengers Control Abundance of Diarrhea-causing Bacteria in Tropical Plantations. Zoological Studies, 59.",,0,0,0,1,"Polly, P. David, A. Goswami, and A. Friscia. ""Tiptoeing through the trophics: geographic variation in carnivoran locomotor ecomorphology in relation to environment."" Carnivoran evolution: new views on phylogeny, form, and function (2010): 374-401.",Genus,N/A,0,"Dalerum, Fredrik. ""Phylogenetic reconstruction of carnivore social organizations."" Journal of Zoology 273.1 (2007): 90-97.",N/A,N/A,1,0,0,0,"Kissling, W. D., et al. 2014. Establishing macroecological trait datasets: digitalization, extrapolation, and validation of diet preferences in terrestrial mammals worldwide. Ecology and Evolution 4:2913-2930. ",N/A,Fishing inferred from dietary absence in CarniDiet and MammalDiet,1,0,1,0,N/A,Classified as a pounce-pursuit and ambush predator.,"Van Valkenburgh, Blaire. ""Locomotor diversity within past and present guilds of large predatory mammals."" Paleobiology11.4 (1985): 46-428.",1,"Colon, C. P., & Sugau, J. B. (2012). Notes on the diet of the Malay civet (Viverra tangalunga) and other civets in logged and unlogged lowland dipterocarp rain forests in Sabah, Borneo. Malayan Nature Journal, 64(1), 69-74",1,1,1,"Nowak R.M. (1999). Walker's mammals of the world. Sixth edition edn. The Johns Hopkins University Press, Baltimore, Maryland.",N/A,,26,Reported,"Tsuboi, Masahito, et al. ""Breakdown of brain–body allometry and the encephalization of birds and mammals."" Nature Ecology & Evolution 2.9 (2018): 1492-1500.",0.63,0.1,1,Calculated,"Formulas from Boddy et al., 2012"
